chapter-counter,verse-counter,word-counter,arabic-word-weight
2,243,78,7
2,243,89,2
2,243,97,4
2,243,107,5
2,243,125,1
2,243,131,2
2,243,142,9
2,243,151,3
2,243,159,8
2,243,171,6
2,243,180,3
2,243,189,8
2,243,204,6
2,243,213,1
2,243,219,2
2,243,234,6
2,244,5,3
2,244,23,1
2,244,27,9
2,244,34,6
2,244,38,6
2,244,52,3
2,244,59,2
2,244,70,8
2,244,78,4
2,244,88,5
2,244,97,3
2,244,101,5
2,244,112,8
2,244,119,5
2,244,123,6
2,244,133,9
2,244,138,7
2,244,147,4
2,244,155,3
2,244,164,3
2,244,173,7
2,244,184,2
2,244,192,3
2,244,201,8
2,244,210,6
2,244,223,9
2,244,231,1
2,244,240,4
2,244,250,5
2,244,261,5
2,244,269,6
2,244,277,3
2,244,283,7
2,244,295,2
2,244,303,5
2,245,9,6
2,245,15,2
2,245,28,9
2,245,41,9
2,245,53,8
2,245,63,6
2,245,71,2
2,245,82,8
2,246,6,5
2,246,15,4
2,246,26,9
2,246,31,7
2,246,42,4
2,246,52,8
2,246,62,9
2,246,74,9
2,246,82,3
2,246,88,7
2,246,99,2
2,246,104,5
2,246,109,7
2,246,119,6
2,246,131,2
2,247,11,5
2,247,25,3
2,247,33,6
2,247,45,9
2,247,56,1
2,247,66,2
2,247,82,3
2,247,92,8
2,247,98,5
2,247,108,3
2,247,115,4
2,247,125,4
2,247,134,5
2,247,143,7
2,247,149,3
2,247,157,8
2,247,168,8
2,247,172,9
2,247,176,5
2,247,185,5
2,247,189,9
2,247,202,3
2,247,206,9
2,247,217,9
2,247,229,9
2,247,237,4
2,247,245,6
2,248,18,7
2,248,26,7
2,248,41,6
2,248,50,1
2,248,56,2
2,248,70,1
2,249,9,5
2,249,19,9
2,249,27,3
2,249,34,9
2,249,43,2
2,249,55,1
2,249,67,8
2,250,6,8
2,250,11,6
2,250,17,5
2,250,27,8
2,250,36,9
2,250,40,9
2,250,52,8
2,250,59,6
2,250,67,9
2,250,74,8
2,250,84,9
2,250,92,4
2,250,99,3
2,250,107,3
2,250,115,3
2,250,121,9
2,250,133,2
2,250,141,6
2,250,149,3
2,250,155,7
2,250,162,1
2,250,168,2
2,250,177,7
2,250,189,7
2,250,198,1
2,250,207,7
2,250,211,4
2,250,223,1
2,251,11,4
2,251,15,9
2,251,23,3
2,251,31,3
2,251,43,1
2,251,49,6
2,251,57,3
2,251,65,9
2,251,73,6
2,252,4,9
2,252,8,8
2,252,16,3
2,252,25,3
2,252,33,3
2,252,41,3
2,252,49,2
2,252,63,2
2,252,68,8
2,252,79,8
2,252,89,5
2,252,101,9
2,252,110,3
2,252,121,6
2,252,132,7
2,252,144,9
2,253,6,8
2,253,11,6
2,253,17,5
2,253,27,3
2,253,31,9
2,253,37,8
2,253,50,6
2,253,54,9
2,253,61,4
2,253,69,8
2,253,74,8
2,253,82,3
2,253,92,2
2,253,100,3
2,253,108,6
2,253,114,9
2,253,122,1
2,253,133,5
2,253,137,9
2,253,145,3
2,253,153,3
2,253,161,5
2,253,166,8
2,253,177,4
2,253,181,6
2,253,188,8
2,253,199,8
2,253,210,4
2,253,217,5
2,253,229,2
2,253,239,3
2,253,245,2
2,253,251,9
2,253,258,5
2,253,268,5
2,253,272,9
2,253,280,3
2,253,288,3
2,253,295,2
2,253,307,9
2,253,311,9
2,253,322,5
2,253,337,4
2,253,348,7
2,253,355,8
2,253,366,2
2,253,377,4
2,253,388,2
2,253,395,5
2,253,404,9
2,253,414,9
2,253,426,9
2,253,434,6
2,253,450,2
2,254,7,2
2,254,14,3
2,254,26,8
2,254,32,6
2,254,40,3
2,254,45,5
2,254,52,5
2,254,59,9
2,254,68,5
2,254,76,1
2,254,86,3
2,254,94,7
2,254,102,5
2,254,107,8
2,254,117,4
2,254,127,8
2,254,136,6
2,254,144,1
2,254,156,6
2,254,163,5
2,254,170,4
2,254,177,5
2,254,184,8
2,254,190,9
2,254,199,3
2,254,207,5
2,254,213,6
2,254,221,3
2,254,232,6
2,254,243,8
2,254,253,5
2,254,262,3
2,254,266,9
2,254,276,9
2,254,288,5
2,254,300,9
2,254,308,6
2,254,317,5
2,254,321,9
2,254,329,6
2,254,341,9
2,254,349,2
2,254,357,6
2,255,7,2
2,255,14,3
2,255,26,8
2,255,32,6
2,255,38,5
2,255,47,5
2,255,51,6
2,255,64,4
2,255,76,3
2,255,82,5
2,255,92,9
2,255,97,9
2,255,108,1
2,255,120,5
2,255,128,9
2,255,135,8
2,255,139,3
2,255,147,8
2,255,153,9
2,255,162,1
2,255,173,6
2,255,188,1
2,255,196,6
2,255,200,9
2,255,208,3
2,255,216,8
2,255,224,9
2,255,228,6
2,255,235,6
2,255,248,1
2,256,8,7
2,256,15,2
2,256,24,5
2,256,37,6
2,256,43,5
2,256,49,6
2,256,57,3
2,256,70,2
2,256,79,5
2,256,85,8
2,256,92,7
2,256,99,5
2,256,108,9
2,256,115,1
2,256,121,6
2,256,127,7
2,256,138,8
2,256,148,1
2,256,155,1
2,256,162,5
2,256,167,9
2,256,177,7
2,256,186,6
2,256,195,3
2,256,208,4
2,256,215,5
2,256,222,5
2,256,231,9
2,256,241,9
2,256,252,7
2,256,262,4
2,256,267,2
2,256,279,5
2,256,287,7
2,256,294,7
2,256,302,3
2,256,306,4
2,256,314,6
2,256,320,9
2,256,330,6
2,256,341,1
2,256,353,2
2,256,361,5
2,256,371,8
2,256,382,8
2,256,391,6
2,256,401,6
2,256,409,3
2,256,413,6
2,256,418,9
2,256,425,4
2,256,435,3
2,256,444,1
2,256,451,4
2,256,461,5
2,256,470,6
2,256,478,3
2,256,490,9
2,256,495,2
2,256,509,6
2,257,8,5
2,257,17,9
2,257,28,2
2,257,40,2
2,257,48,3
2,257,57,1
2,257,66,3
2,257,76,8
2,257,84,5
2,257,94,8
2,257,107,8
2,257,119,2
2,257,125,2
2,257,135,6
2,257,149,5
2,258,12,3
2,258,21,6
2,258,29,3
2,258,38,5
2,258,47,3
2,258,56,8
2,258,65,7
2,258,73,3
2,258,83,4
2,258,97,1
2,258,109,7
2,258,116,9
2,258,124,6
2,258,136,1
2,258,143,1
2,258,151,3
2,258,160,7
2,258,170,8
2,258,179,1
2,258,191,7
2,258,201,6
2,258,213,7
2,258,221,3
2,258,225,4
2,258,232,1
2,258,238,2
2,258,252,7
2,259,6,9
2,259,13,6
2,259,21,3
2,259,32,6
2,259,41,4
2,259,52,6
2,259,64,5
2,259,71,3
2,259,86,7
2,260,6,9
2,260,16,6
2,260,27,7
2,260,38,8
2,260,45,2
2,260,52,8
2,260,63,9
2,260,68,9
2,260,76,9
2,260,84,3
2,260,95,5
2,260,106,8
2,260,116,5
2,260,129,8
2,260,136,6
2,260,142,8
2,260,151,2
2,260,165,8
2,260,180,5
2,260,188,9
2,260,198,6
2,260,207,6
2,260,213,5
2,260,221,3
2,260,225,5
2,260,235,4
2,260,245,8
2,260,249,9
2,260,259,4
2,260,264,9
2,260,271,4
2,260,275,5
2,260,287,9
2,260,301,8
2,260,312,7
2,260,324,2
2,260,334,8
2,260,340,9
2,260,346,9
2,260,356,6
2,260,361,9
2,260,368,3
2,260,377,6
2,260,383,5
2,260,391,3
2,260,395,5
2,260,407,2
2,260,419,7
2,260,427,3
2,260,436,1
2,260,440,5
2,260,448,8
2,261,3,2
2,261,12,8
2,261,22,8
2,261,30,7
2,261,40,4
2,261,47,9
2,261,60,4
2,261,65,9
2,261,72,6
2,261,76,6
2,261,85,7
2,261,92,2
2,261,97,4
2,261,104,1
2,261,110,5
2,261,116,1
2,261,124,4
2,261,130,1
2,261,140,5
2,261,158,7
2,261,163,9
2,261,177,5
2,262,7,3
2,262,11,4
2,262,20,9
2,262,27,5
2,262,32,2
2,262,41,4
2,262,53,7
2,262,59,4
2,262,70,5
2,262,77,6
2,262,83,1
2,262,90,6
2,262,98,8
2,262,102,5
2,262,106,9
2,262,120,8
2,262,126,2
2,262,130,9
2,262,140,6
2,262,146,9
2,262,150,8
2,262,158,3
2,262,167,1
2,262,175,3
2,262,182,5
2,262,193,2
2,262,204,6
2,262,208,5
2,262,215,8
2,262,227,7
2,262,233,2
2,262,244,8
2,262,252,1
2,262,263,3
2,262,272,7
2,262,278,9
2,262,287,1
2,262,294,5
2,262,300,7
2,262,306,5
2,262,315,1
2,262,327,7
2,262,341,8
2,262,353,3
2,262,361,1
2,262,371,8
2,262,383,8
2,262,392,8
2,262,403,6
2,262,414,7
2,263,3,4
2,263,13,2
2,263,17,9
2,263,26,5
2,263,32,5
2,263,43,3
2,263,53,4
2,263,58,9
2,263,67,6
2,263,75,8
2,263,84,4
2,263,98,9
2,263,108,7
2,263,118,5
2,263,125,4
2,263,137,5
2,263,151,7
2,263,163,8
2,263,167,4
2,263,177,1
2,263,183,9
2,263,195,9
2,263,203,9
2,263,211,6
2,264,7,3
2,264,15,1
2,264,25,8
2,264,33,7
2,264,45,3
2,264,51,9
2,264,64,7
2,264,70,5
2,264,79,8
2,264,93,5
2,264,102,1
2,264,118,3
2,264,130,7
2,264,145,5
2,264,151,9
2,264,160,8
2,264,166,5
2,264,179,7
2,264,193,4
2,264,203,3
2,264,212,3
2,264,219,9
2,264,226,6
2,264,237,7
2,265,6,8
2,265,11,6
2,265,17,5
2,265,25,3
2,265,32,3
2,265,45,7
2,265,49,9
2,265,57,9
2,265,62,6
2,265,69,1
2,265,77,3
2,265,87,4
2,265,92,8
2,265,98,5
2,265,111,7
2,265,119,5
2,265,127,3
2,265,135,2
2,265,145,7
2,265,151,5
2,265,157,7
2,265,165,2
2,265,175,7
2,265,183,5
2,265,196,7
2,265,204,5
2,265,212,3
2,265,220,7
2,265,232,1
2,265,237,9
2,265,249,5
2,265,256,4
2,265,262,8
2,265,267,9
2,265,279,4
2,265,288,1
2,265,296,3
2,265,303,3
2,265,315,9
2,265,319,4
2,265,327,2
2,265,337,6
2,265,351,9
2,266,4,7
2,266,14,5
2,266,20,6
2,266,27,2
2,266,36,8
2,266,43,3
2,266,53,9
2,266,60,2
2,266,71,6
2,266,77,5
2,266,85,7
2,266,93,2
2,266,102,8
2,266,110,3
2,266,117,4
2,266,127,2
2,266,141,5
2,266,149,3
2,266,157,1
2,266,163,3
2,266,169,9
2,266,178,1
2,266,186,5
2,266,191,6
2,266,200,5
2,266,208,5
2,266,217,5
2,266,225,3
2,266,230,7
2,266,237,8
2,266,244,2
2,266,252,5
2,266,256,5
2,266,266,5
2,266,274,1
2,266,280,3
2,266,289,7
2,266,296,5
2,266,306,5
2,266,318,7
2,266,323,7
2,266,335,3
2,266,346,5
2,266,353,5
2,266,363,8
2,266,378,2
2,266,384,5
2,266,395,9
2,266,406,5
2,266,412,5
2,266,423,7
2,266,430,2
2,266,441,8
2,266,447,9
2,266,458,7
2,266,466,7
2,266,477,7
2,266,487,3
2,266,492,8
2,266,498,5
2,266,507,6
2,266,513,6
2,266,521,3
2,266,528,2
2,266,534,5
2,266,541,5
2,266,549,8
2,267,6,5
2,267,12,5
2,267,25,7
2,267,31,4
2,267,39,9
2,267,46,2
2,267,54,5
2,267,66,1
2,267,74,5
2,267,83,5
2,267,91,4
2,267,99,5
2,267,106,6
2,267,116,7
2,267,131,5
2,267,139,7
2,267,147,5
2,267,154,3
2,267,165,7
2,267,171,9
2,267,181,7
2,267,193,2
2,267,202,7
2,267,208,9
2,267,216,5
2,267,223,2
2,267,229,5
2,267,236,8
2,267,247,1
2,267,255,3
2,267,261,9
2,267,272,4
2,267,284,5
2,267,292,6
2,267,304,3
2,267,310,6
2,267,318,3
2,267,326,4
2,267,334,6
2,268,7,3
2,268,17,8
2,268,28,8
2,268,42,6
2,268,46,9
2,268,54,3
2,268,62,3
2,268,71,5
2,268,79,5
2,268,89,7
2,268,96,6
2,268,106,8
2,268,110,9
2,268,116,5
2,268,126,2
2,268,135,1
2,268,143,5
2,268,155,9
2,268,165,7
2,268,171,3
2,268,179,6
2,268,191,9
2,268,199,2
2,268,207,6
2,269,9,8
2,269,20,8
2,269,34,6
2,269,38,9
2,269,46,3
2,269,54,3
2,269,60,9
2,269,64,4
2,269,76,7
2,269,80,5
2,269,90,4
2,269,97,1
2,269,103,1
2,269,109,9
2,269,119,3
2,269,130,6
2,269,136,7
2,269,146,4
2,269,152,1
2,269,159,2
2,269,170,2
2,269,176,1
2,269,181,9
2,269,193,5
2,270,6,1
2,270,17,9
2,270,30,7
2,270,37,9
2,270,42,9
2,270,51,9
2,270,63,2
2,270,69,9
2,270,81,9
2,270,89,7
2,270,97,7
2,271,3,2
2,271,12,8
2,271,22,8
2,271,30,7
2,271,34,4
2,271,45,7
2,271,58,7
2,271,69,6
2,271,81,1
2,271,91,5
2,271,99,6
2,271,107,4
2,271,115,5
2,271,124,7
2,271,130,1
2,271,139,1
2,271,149,5
2,271,161,3
2,271,170,3
2,271,183,7
2,271,192,5
2,271,202,2
2,271,211,7
2,271,219,9
2,271,231,8
2,271,239,3
2,271,250,3
2,271,258,8
2,271,265,4
2,271,277,1
2,271,284,2
2,271,291,5
2,271,299,9
2,271,308,8
2,271,320,9
2,271,324,4
2,271,332,2
2,271,342,6
2,271,356,5
2,272,8,9
2,272,18,8
2,272,29,8
2,272,43,6
2,272,54,1
2,272,64,1
2,272,72,3
2,272,85,5
2,272,91,9
2,272,103,2
2,272,112,5
2,272,120,3
2,272,131,7
2,272,142,1
2,272,150,3
2,272,158,7
2,272,168,3
2,272,179,2
2,272,185,5
2,272,191,7
2,272,201,9
2,272,209,3
2,272,217,2
2,272,229,9
2,272,235,7
2,272,247,2
2,272,255,5
2,273,9,3
2,273,20,1
2,273,24,6
2,273,32,8
2,273,37,8
2,273,45,3
2,273,50,9
2,273,59,6
2,273,71,4
2,273,79,1
2,273,83,9
2,273,93,4
2,273,106,9
2,273,111,8
2,273,118,6
2,273,122,9
2,273,128,5
2,273,141,2
2,273,153,6
2,273,163,1
2,273,170,5
2,273,181,5
2,273,191,7
2,273,204,9
2,273,214,2
2,273,220,5
2,273,226,8
2,273,240,1
2,273,252,5
2,273,262,9
2,273,270,3
2,273,277,9
2,273,287,1
2,273,299,1
2,273,314,4
2,274,3,2
2,274,12,8
2,274,22,8
2,274,30,7
2,274,40,4
2,274,44,9
2,274,55,8
2,274,59,5
2,274,70,9
2,274,79,6
2,274,91,9
2,274,97,9
2,274,103,9
2,274,113,6
2,274,121,1
2,274,133,2
2,274,144,9
2,274,151,5
2,274,162,2
2,274,172,5
2,274,183,3
2,274,190,5
2,274,194,6
2,274,205,6
2,274,211,5
2,274,225,1
2,274,231,6
2,274,239,3
2,274,247,7
2,274,255,8
2,275,12,5
2,275,23,9
2,275,33,6
2,275,47,2
2,275,62,9
2,275,74,9
2,275,84,9
2,275,96,1
2,275,104,5
2,275,114,8
2,275,126,9
2,275,134,2
2,275,142,6
2,276,7,6
2,276,19,4
2,276,23,9
2,276,31,6
2,276,39,6
2,276,46,5
2,276,58,4
2,276,65,4
2,276,73,3
2,276,81,1
2,276,90,2
2,276,98,2
2,276,109,3
2,276,116,5
2,276,123,7
2,276,136,4
2,277,5,2
2,277,16,5
2,277,21,9
2,277,31,9
2,277,36,7
2,277,46,4
2,277,51,9
2,277,59,5
2,277,67,5
2,277,75,3
2,277,86,2
2,277,94,2
2,277,109,2
2,277,114,9
2,277,123,9
2,278,3,6
2,278,12,8
2,278,25,5
2,278,36,7
2,278,41,6
2,278,49,3
2,278,60,3
2,278,73,8
2,278,86,8
2,278,93,1
2,278,100,9
2,278,108,9
2,278,122,1
2,278,129,9
2,278,134,9
2,278,149,1
2,278,161,9
2,278,167,7
2,278,179,2
2,278,187,2
2,279,7,1
2,279,16,4
2,279,26,1
2,279,38,7
2,279,46,3
2,279,54,2
2,279,58,9
2,279,66,6
2,279,74,2
2,279,84,7
2,279,89,9
2,279,96,9
2,279,112,1
2,279,120,2
2,279,131,2
2,279,138,5
2,279,149,1
2,279,156,5
2,279,164,3
2,279,172,2
2,279,182,7
2,279,187,9
2,279,194,9
2,279,202,6
2,279,213,2
2,279,223,2
2,279,227,4
2,279,239,4
2,280,13,1
2,280,23,8
2,280,34,9
2,280,38,9
2,280,46,3
2,280,54,3
2,280,58,4
2,280,73,3
2,280,81,4
2,280,85,9
2,280,95,6
2,280,108,8
2,280,119,7
2,280,131,1
2,280,136,9
2,280,149,4
2,280,161,3
2,280,174,5
2,280,178,4
2,280,190,4
2,280,199,7
2,280,210,4
2,280,218,2
2,280,228,7
2,280,233,9
2,280,240,9
2,280,248,5
2,280,256,3
2,280,261,7
2,280,269,6
2,281,9,8
2,281,20,8
2,281,33,6
2,281,45,4
2,281,58,5
2,281,65,9
2,281,79,9
2,281,88,2
2,281,99,6
2,281,105,7
2,281,115,4
2,281,121,1
2,281,128,2
2,281,139,2
2,281,145,1
2,281,150,9
2,281,162,5
2,282,9,8
2,282,21,9
2,282,30,9
2,282,34,4
2,282,45,5
2,282,52,5
2,282,58,7
2,282,66,3
2,282,74,3
2,282,88,9
2,282,101,5
2,282,106,9
2,282,115,5
2,282,125,3
2,282,137,8
2,282,145,3
2,282,154,2
2,282,164,5
2,282,171,3
2,282,180,9
2,282,192,9
2,282,200,3
2,282,210,5
2,282,220,2
2,282,229,9
2,282,237,8
2,282,245,1
2,282,256,3
2,282,261,9
2,282,270,9
2,282,281,6
2,282,288,7
2,282,292,5
2,282,299,8
2,282,310,9
2,282,316,5
2,282,324,3
2,282,333,6
2,282,339,3
2,282,353,3
2,282,363,3
2,282,372,3
2,282,379,9
2,282,386,6
2,282,397,7
2,283,8,5
2,283,16,3
2,283,25,9
2,283,35,3
2,283,48,5
2,283,60,9
2,283,64,4
2,283,72,2
2,283,78,5
2,283,87,4
2,283,95,2
2,284,5,6
2,284,15,8
2,284,23,7
2,284,34,9
2,284,48,3
2,284,60,2
2,284,71,3
2,284,80,8
2,284,91,9
2,284,98,3
2,284,109,6
2,284,115,7
2,284,125,4
2,284,131,1
2,284,138,2
2,284,149,2
2,284,155,1
2,284,160,9
2,284,172,5
2,285,3,2
2,285,12,8
2,285,22,8
2,285,30,7
2,285,39,4
2,285,47,3
2,285,56,4
2,285,60,5
2,285,67,4
2,285,72,9
2,285,81,9
2,285,85,6
2,285,92,6
2,285,105,1
2,286,5,5
2,286,11,7
2,286,22,2
2,286,33,1
2,286,42,5
2,286,48,9
2,286,56,3
2,286,68,1
2,286,76,3
2,286,85,5
2,286,94,8
2,286,102,6
2,286,116,3
2,286,120,4
2,286,132,4
2,286,138,1
2,286,150,4
2,287,5,3
2,287,11,8
2,287,15,4
2,287,24,1
2,287,35,1
2,287,42,5
2,287,53,8
2,287,61,3
2,287,73,7
2,287,80,9
2,287,88,9
2,287,94,6
2,287,102,6
2,287,114,2
2,288,10,1
2,288,18,3
2,288,30,9
2,288,36,5
2,288,42,5
2,288,50,3
2,288,58,9
2,288,68,1
2,288,74,5
2,288,81,1
2,288,86,5
2,288,95,5
2,288,102,6
2,288,106,4
2,288,118,1
2,289,3,2
2,289,12,8
2,289,22,8
2,289,30,7
2,289,36,9
2,289,48,5
2,289,57,3
2,289,64,5
2,289,71,7
2,289,81,6
2,289,94,1
2,289,108,9
2,289,120,5
2,289,128,9
2,289,140,2
2,289,148,1
2,289,155,4
2,289,163,9
2,289,167,6
2,289,176,9
2,289,182,7
2,289,192,1
2,289,200,3
2,289,215,2
2,289,228,2
2,289,236,3
2,289,245,7
2,289,254,4
2,289,266,6
2,289,274,3
2,289,282,9
2,289,288,1
2,289,297,6
2,289,304,5
2,289,312,6
2,289,320,5
2,289,326,8
2,289,334,3
2,289,343,7
2,289,352,4
2,289,361,3
2,289,366,7
2,289,375,7
2,289,380,7
2,289,384,4
2,289,396,1
2,289,400,6
2,289,408,8
2,289,413,2
2,289,426,4
2,289,436,6
2,289,448,2
2,289,466,9
2,289,478,1
2,289,482,9
2,289,495,6
2,289,503,5
2,289,509,7
2,289,518,6
2,289,529,5
2,289,538,7
2,289,553,6
2,289,560,4
2,289,571,7
2,289,576,9
2,289,589,9
2,289,593,6
2,289,601,6
2,289,614,6
2,289,626,5
2,289,639,6
2,289,651,5
2,289,659,1
2,289,666,4
2,289,679,9
2,289,685,9
2,289,689,5
2,289,696,9
2,289,704,1
2,289,715,4
2,289,719,6
2,289,731,5
2,289,740,5
2,289,745,7
2,289,754,8
2,289,761,5
2,289,770,3
2,289,782,7
2,289,791,8
2,289,797,7
2,289,805,3
2,289,816,9
2,289,830,5
2,289,841,8
2,289,848,5
2,289,860,2
2,289,869,5
2,289,873,6
2,289,881,8
2,289,891,5
2,289,901,5
2,289,915,1
2,289,926,5
2,289,935,9
2,289,946,8
2,289,954,8
2,289,961,5
2,289,974,6
2,289,989,8
2,289,995,9
2,289,1009,5
2,289,1017,1
2,289,1026,3
2,289,1034,9
2,289,1040,1
2,289,1048,4
2,289,1056,3
2,289,1067,2
2,289,1077,1
2,289,1085,3
2,289,1092,8
2,289,1105,1
2,289,1113,3
2,289,1131,9
2,289,1139,3
2,289,1151,9
2,289,1159,7
2,289,1166,5
2,289,1174,6
2,290,5,3
2,290,13,6
2,290,20,2
2,290,27,7
2,290,34,4
2,290,43,9
2,290,52,1
2,290,62,3
2,290,75,7
2,290,84,5
2,290,91,1
2,290,101,5
2,290,109,9
2,290,121,7
2,290,129,3
2,290,139,5
2,290,151,2
2,290,163,6
2,290,171,3
2,290,179,9
2,290,187,1
2,290,198,3
2,290,211,3
2,290,219,6
2,290,231,8
2,290,241,1
2,290,247,9
2,290,256,2
2,290,268,9
2,290,274,7
2,290,286,2
2,290,294,6
2,291,8,2
2,291,12,5
2,291,16,9
2,291,30,8
2,291,36,2
2,291,40,9
2,291,50,6
2,291,58,3
2,291,67,8
2,291,71,5
2,291,75,9
2,291,87,8
2,291,92,7
2,291,102,2
2,291,115,6
2,291,120,7
2,291,128,3
2,291,141,2
2,291,147,3
2,291,155,6
2,291,167,5
2,291,171,9
2,291,179,6
2,291,191,9
2,291,198,2
2,291,204,5
2,291,211,5
2,291,219,8
2,292,5,9
2,292,16,3
2,292,22,7
2,292,30,7
2,292,39,1
2,292,43,9
2,292,52,9
2,292,69,7
2,292,77,5
2,292,83,9
2,292,93,5
2,292,109,8
2,292,120,1
2,292,131,4
2,292,135,4
2,292,145,7
2,292,152,8
2,292,159,4
2,292,164,9
2,292,174,7
2,292,186,9
2,292,196,5
2,292,208,2
2,292,222,1
2,292,231,1
2,292,242,4
2,292,253,2
2,293,3,4
2,293,13,5
2,293,21,3
2,293,29,2
2,293,36,5
2,293,46,7
2,293,54,9
2,293,58,5
2,293,67,5
2,293,79,5
2,293,83,5
2,293,95,1
2,293,106,1
2,293,110,4
2,293,123,6
2,293,127,6
2,293,137,9
2,293,142,7
2,293,154,5
2,293,165,1
2,293,171,1
2,293,180,1
2,293,190,8
2,293,198,4
2,293,204,7
2,293,215,6
2,293,221,2
2,293,231,8
2,293,235,9
2,293,245,3
2,293,256,1
2,293,262,1
2,293,275,7
2,293,279,5
2,293,283,4
2,293,291,6
2,293,297,9
2,293,302,7
2,293,312,4
2,293,319,4
2,293,329,9
2,293,335,9
2,293,348,9
2,293,356,1
2,293,367,2
2,293,379,4
2,293,385,2
2,293,395,6
2,293,409,5
3,294,6,3
3,294,14,3
3,294,28,5
3,295,0,1
3,296,7,2
3,296,11,4
3,296,20,9
3,296,27,5
3,296,32,2
3,296,41,4
3,296,53,7
3,297,7,6
3,297,16,4
3,297,27,4
3,297,38,6
3,297,49,1
3,297,56,8
3,297,63,8
3,297,72,2
3,297,82,4
3,297,95,3
3,297,109,5
3,298,3,9
3,298,10,6
3,298,16,1
3,298,27,9
3,298,37,4
3,298,50,3
3,298,58,6
3,298,68,8
3,298,77,1
3,298,86,8
3,298,94,3
3,298,101,3
3,298,109,8
3,298,117,3
3,298,129,9
3,298,137,4
3,298,141,4
3,298,151,7
3,299,5,6
3,299,13,3
3,299,17,4
3,299,26,7
3,299,35,7
3,299,42,5
3,299,46,9
3,299,56,6
3,299,62,1
3,299,66,9
3,299,77,7
3,300,4,2
3,300,12,3
3,300,26,6
3,300,30,9
3,300,43,2
3,300,50,2
3,300,58,6
3,300,64,4
3,300,73,9
3,300,80,5
3,300,85,2
3,300,96,8
3,300,107,1
3,301,4,2
3,301,12,3
3,301,20,7
3,301,29,4
3,301,40,4
3,301,47,5
3,301,54,6
3,301,67,5
3,301,73,1
3,301,79,5
3,301,90,4
3,301,99,6
3,301,114,6
3,301,125,5
3,301,135,8
3,301,139,9
3,301,151,3
3,301,158,9
3,301,173,6
3,301,177,5
3,301,187,6
3,301,194,5
3,301,205,1
3,301,217,7
3,301,230,7
3,301,242,2
3,301,250,2
3,301,259,6
3,301,271,2
3,301,278,5
3,301,286,3
3,301,304,9
3,301,308,9
3,301,318,9
3,301,329,4
3,301,337,1
3,301,342,7
3,301,348,5
3,301,354,9
3,301,360,7
3,301,369,1
3,301,377,2
3,301,388,3
3,301,395,5
3,301,402,7
3,301,415,4
3,302,8,1
3,302,12,4
3,302,19,3
3,302,30,9
3,302,37,4
3,302,42,8
3,302,54,2
3,302,61,4
3,302,67,9
3,302,71,9
3,302,80,5
3,302,89,9
3,302,99,8
3,302,105,1
3,302,117,9
3,303,8,1
3,303,16,8
3,303,24,6
3,303,33,7
3,303,42,5
3,303,47,4
3,303,54,5
3,303,60,5
3,303,68,6
3,303,76,3
3,303,80,4
3,303,89,9
3,303,101,3
3,304,5,6
3,304,15,8
3,304,24,1
3,304,28,8
3,304,37,2
3,304,46,3
3,304,60,6
3,304,66,1
3,304,79,6
3,304,85,9
3,304,93,3
3,304,101,6
3,304,117,1
3,304,122,9
3,304,130,8
3,304,139,3
3,305,8,9
3,305,12,3
3,305,23,1
3,305,35,5
3,305,39,9
3,305,50,6
3,305,62,9
3,305,74,5
3,305,87,4
3,305,95,3
3,305,109,4
3,305,121,9
3,305,129,3
3,305,140,6
3,306,3,4
3,306,15,1
3,306,24,1
3,306,38,9
3,306,52,7
3,306,59,5
3,306,69,8
3,306,80,6
3,306,91,9
3,307,4,5
3,307,10,8
3,307,17,9
3,307,23,5
3,307,27,9
3,307,38,1
3,307,49,5
3,307,58,4
3,307,68,4
3,307,72,9
3,307,80,3
3,307,88,3
3,307,99,7
3,307,109,8
3,307,121,5
3,307,135,4
3,307,142,4
3,307,152,8
3,307,164,9
3,307,174,6
3,307,185,5
3,307,189,9
3,307,197,6
3,307,205,6
3,307,209,9
3,307,217,3
3,307,228,9
3,307,238,5
3,307,251,1
3,308,7,4
3,308,17,9
3,308,23,1
3,308,36,5
3,308,41,9
3,308,52,8
3,308,65,5
3,308,81,2
3,308,96,2
3,308,101,9
3,308,111,9
3,308,124,3
3,308,136,2
3,308,151,1
3,308,166,1
3,308,178,7
3,308,188,3
3,308,196,7
3,308,207,9
3,308,218,6
3,308,230,9
3,308,238,3
3,308,245,1
3,308,254,1
3,309,4,4
3,309,19,6
3,309,28,2
3,309,33,9
3,309,43,7
3,309,56,1
3,309,66,4
3,309,72,7
3,309,82,4
3,309,91,4
3,309,99,1
3,309,103,9
3,309,113,4
3,309,126,9
3,309,137,2
3,309,144,6
3,309,156,6
3,309,169,6
3,309,181,1
3,309,187,9
3,309,195,3
3,309,207,9
3,309,215,5
3,309,228,2
3,310,9,8
3,310,20,4
3,310,29,1
3,310,38,3
3,310,46,1
3,310,56,2
3,310,62,9
3,310,73,8
3,310,81,4
3,310,89,8
3,310,98,3
3,311,13,6
3,311,29,4
3,311,45,9
3,311,61,7
3,311,82,5
3,311,97,6
3,312,6,3
3,312,14,3
3,312,22,2
3,312,26,4
3,312,35,9
3,312,42,5
3,312,47,2
3,312,64,7
3,312,73,4
3,312,83,9
3,312,92,8
3,312,104,4
3,312,110,4
3,312,119,9
3,312,126,5
3,312,131,2
3,312,142,8
3,312,153,1
