chapter-counter,verse-counter,word-counter,arabic-word-weight
18,2198,167,3
18,2199,6,3
18,2199,12,6
18,2199,18,9
18,2199,25,6
18,2199,38,6
18,2199,42,3
18,2199,48,9
18,2199,56,3
18,2199,62,3
18,2199,68,6
18,2199,79,9
18,2200,9,6
18,2200,22,6
18,2200,30,3
18,2200,39,9
18,2200,46,3
18,2200,53,3
18,2200,62,6
18,2200,71,9
18,2200,79,6
18,2201,9,6
18,2201,15,3
18,2201,23,9
18,2201,34,3
18,2201,45,3
18,2201,53,6
18,2201,66,9
18,2201,71,6
18,2201,82,6
18,2201,94,3
18,2201,99,9
18,2201,107,3
18,2201,117,3
18,2201,128,6
18,2201,137,9
18,2201,147,6
18,2201,158,6
18,2201,168,3
18,2201,176,9
18,2201,183,3
18,2201,189,3
18,2201,196,6
18,2201,209,9
18,2202,8,6
18,2202,21,6
18,2202,29,3
18,2202,40,9
18,2202,51,3
18,2202,69,3
18,2202,83,6
18,2202,90,9
18,2202,96,6
18,2202,104,6
18,2202,113,3
18,2202,122,9
18,2202,130,3
18,2203,8,3
18,2203,18,6
18,2203,29,9
18,2203,37,6
18,2203,47,6
18,2203,57,3
18,2203,73,9
18,2203,80,3
18,2203,90,3
18,2203,99,6
18,2203,107,9
18,2204,10,6
18,2204,17,6
18,2204,25,3
18,2204,32,9
18,2204,40,3
18,2204,53,3
18,2204,59,6
18,2204,73,9
18,2204,81,6
18,2204,89,6
18,2204,96,3
18,2204,107,9
18,2204,114,3
18,2204,124,3
18,2204,130,6
18,2204,141,9
18,2205,8,6
18,2205,19,6
18,2205,27,3
18,2205,42,9
18,2205,54,3
18,2205,61,3
18,2205,67,6
18,2205,80,9
18,2205,84,6
18,2205,96,6
18,2205,102,3
18,2205,110,9
18,2205,121,3
18,2205,125,3
18,2205,135,6
18,2205,145,9
18,2205,151,6
18,2205,161,6
18,2205,168,3
18,2205,179,9
18,2205,192,3
18,2205,196,3
18,2205,205,6
18,2205,214,9
18,2205,222,6
18,2205,231,6
18,2205,239,3
18,2205,247,9
18,2206,6,3
18,2206,14,3
18,2206,30,6
18,2206,40,9
18,2206,48,6
18,2206,59,6
18,2206,66,3
18,2206,76,9
18,2206,82,3
18,2206,87,3
18,2206,96,6
18,2206,105,9
18,2206,110,6
18,2206,117,6
18,2206,125,3
18,2206,146,9
18,2206,161,3
18,2206,173,3
18,2206,177,6
18,2206,184,9
18,2206,191,6
18,2206,198,6
18,2206,206,3
18,2206,215,9
18,2206,230,3
18,2206,238,3
18,2207,4,6
18,2207,19,9
18,2207,26,6
18,2207,40,6
18,2207,52,3
18,2207,58,9
18,2207,65,3
18,2207,77,3
18,2207,83,6
18,2207,89,9
18,2207,99,6
18,2207,113,6
18,2207,121,3
18,2208,8,9
18,2208,16,3
18,2208,24,3
18,2208,36,6
18,2208,46,9
18,2208,57,6
18,2208,70,6
18,2208,77,3
18,2208,91,9
18,2208,98,3
18,2208,110,3
18,2208,120,6
18,2208,131,9
18,2209,7,6
18,2209,22,6
18,2209,31,3
18,2209,41,9
18,2209,50,3
18,2209,65,3
18,2209,72,6
18,2209,81,9
18,2209,89,6
18,2209,99,6
18,2210,8,3
18,2210,19,9
18,2210,23,3
18,2210,31,3
18,2210,42,6
18,2210,52,9
18,2210,56,6
18,2210,62,6
18,2210,69,3
18,2210,79,9
18,2210,91,3
18,2210,100,3
18,2210,107,6
18,2210,115,9
18,2211,5,6
18,2211,12,6
18,2211,21,3
18,2211,25,9
18,2211,36,3
18,2211,41,3
18,2211,51,6
18,2211,61,9
18,2211,78,6
18,2211,88,6
18,2211,95,3
18,2211,99,9
18,2211,112,3
18,2211,120,3
18,2211,134,6
18,2211,139,9
18,2211,152,6
18,2211,163,6
18,2211,171,3
18,2212,5,9
18,2212,14,3
18,2212,29,3
18,2212,36,6
18,2212,49,9
18,2212,62,6
18,2212,76,6
18,2212,86,3
18,2212,95,9
18,2212,108,3
18,2212,121,3
18,2212,126,6
18,2212,135,9
18,2212,150,6
18,2212,158,6
18,2212,164,3
18,2212,174,9
18,2212,182,3
18,2213,6,3
18,2213,15,6
18,2213,22,9
18,2213,30,6
18,2213,39,6
18,2213,47,3
18,2213,58,9
18,2213,66,3
18,2213,75,3
18,2213,79,6
18,2213,89,9
18,2213,97,6
18,2213,106,6
18,2213,116,3
18,2213,123,9
18,2213,135,3
18,2213,145,3
18,2213,149,6
18,2213,161,9
18,2213,167,6
18,2213,178,6
18,2213,186,3
18,2213,194,9
18,2213,205,3
18,2213,211,3
18,2213,221,6
18,2213,227,9
18,2213,238,6
18,2213,244,6
18,2213,252,3
18,2214,9,9
18,2214,20,3
18,2214,24,3
18,2214,36,6
18,2214,43,9
18,2214,56,6
18,2214,62,6
18,2214,71,3
18,2214,81,9
18,2214,88,3
18,2214,99,3
18,2214,105,6
18,2214,112,9
18,2214,122,6
18,2214,127,6
18,2214,136,3
18,2214,140,9
18,2214,148,3
18,2214,158,3
18,2215,8,6
18,2215,18,9
18,2215,34,6
18,2215,41,6
18,2215,50,3
18,2215,62,9
18,2215,76,3
18,2215,87,3
18,2216,6,6
18,2216,12,9
18,2216,20,6
18,2216,30,6
18,2216,34,3
18,2216,43,9
18,2216,51,3
18,2216,60,3
18,2216,69,6
18,2216,83,9
18,2216,88,6
18,2216,97,6
18,2216,105,3
18,2217,8,9
18,2217,16,3
18,2217,25,3
18,2217,37,6
18,2217,45,9
18,2217,56,6
18,2217,67,6
18,2217,77,3
18,2217,81,9
18,2217,91,3
18,2217,99,3
18,2218,8,6
18,2218,17,9
18,2218,23,6
18,2218,33,6
18,2218,40,3
18,2218,51,9
18,2218,58,3
18,2218,67,3
18,2218,71,6
18,2218,81,9
18,2218,89,6
18,2218,97,6
18,2219,5,3
18,2219,16,9
18,2219,21,3
18,2219,31,3
18,2219,37,6
18,2219,49,9
18,2219,58,6
18,2219,66,6
18,2219,75,3
18,2219,81,9
18,2219,93,3
18,2219,100,3
18,2219,113,6
18,2219,118,9
18,2219,129,6
18,2219,142,6
18,2219,152,3
18,2219,156,9
18,2219,166,3
18,2219,174,3
18,2220,5,6
18,2220,13,9
18,2220,17,6
18,2220,24,6
18,2220,31,3
18,2220,45,9
18,2220,52,3
18,2220,64,3
18,2220,72,6
18,2221,9,9
18,2221,17,6
18,2221,23,6
18,2221,34,3
18,2221,45,9
18,2221,54,3
18,2221,60,3
18,2221,69,6
18,2221,84,9
18,2221,88,6
18,2221,98,6
18,2221,106,3
18,2222,5,9
18,2222,10,3
18,2222,18,3
18,2222,23,6
18,2222,35,9
18,2222,42,6
18,2222,46,6
18,2222,58,3
18,2222,65,9
18,2222,75,3
18,2222,83,3
18,2223,5,6
18,2223,13,9
18,2223,17,6
18,2223,29,6
18,2223,36,3
18,2223,44,9
18,2224,8,3
18,2224,17,3
18,2224,24,6
18,2224,28,9
18,2224,33,6
18,2224,40,6
18,2224,45,3
18,2224,53,9
18,2225,5,3
18,2225,17,3
18,2225,21,6
18,2225,27,9
18,2225,35,6
18,2225,44,6
18,2225,50,3
18,2225,58,9
18,2225,63,3
18,2225,71,3
18,2226,5,6
18,2226,12,9
18,2226,26,6
18,2226,32,6
18,2226,44,3
18,2226,48,9
18,2226,55,3
18,2226,63,3
18,2226,72,6
18,2226,77,9
18,2226,84,6
18,2226,92,6
18,2227,11,3
18,2227,19,9
18,2227,25,3
18,2227,33,3
18,2227,37,6
18,2227,50,9
18,2227,60,6
18,2227,68,6
18,2227,82,3
18,2227,93,9
18,2227,103,3
18,2227,110,3
18,2227,117,6
18,2227,125,9
18,2227,133,6
18,2228,5,6
18,2228,12,3
18,2228,19,9
18,2228,27,3
18,2228,31,3
18,2228,43,6
18,2228,50,9
18,2228,58,6
18,2229,5,6
18,2229,9,3
18,2229,22,9
18,2229,28,3
18,2229,36,3
18,2229,42,6
18,2229,54,9
18,2229,59,6
18,2229,67,6
18,2229,75,3
18,2230,11,9
18,2230,19,3
18,2230,25,3
18,2230,33,6
18,2230,42,9
18,2230,53,6
18,2230,59,6
18,2230,70,3
18,2230,78,9
18,2230,88,3
18,2230,97,3
18,2230,104,6
18,2230,112,9
18,2230,119,6
18,2230,127,6
18,2230,136,3
18,2231,5,9
18,2231,12,3
18,2231,18,3
18,2231,24,6
18,2231,32,9
18,2231,36,6
18,2231,48,6
18,2231,55,3
18,2231,63,9
18,2232,5,3
18,2232,9,3
18,2232,20,6
18,2232,24,9
18,2232,31,6
18,2232,41,6
18,2232,47,3
18,2232,60,9
18,2232,67,3
18,2232,76,3
18,2232,80,6
18,2232,90,9
18,2232,98,6
18,2233,11,6
18,2233,19,3
18,2233,25,9
18,2233,33,3
18,2233,40,3
18,2233,49,6
18,2233,62,9
18,2233,72,6
18,2233,82,6
18,2233,86,3
18,2233,102,9
18,2233,112,3
18,2233,119,3
18,2233,128,6
18,2233,136,9
18,2233,140,6
18,2233,149,6
18,2233,161,3
18,2233,169,9
18,2233,174,3
18,2233,181,3
18,2233,194,6
18,2233,203,9
18,2233,211,6
18,2234,5,6
18,2234,13,3
18,2234,21,9
18,2234,29,3
18,2234,40,3
18,2234,56,6
18,2234,68,9
18,2234,72,6
18,2234,77,6
18,2234,87,3
18,2234,97,9
18,2234,105,3
18,2235,6,3
18,2235,19,6
18,2235,29,9
18,2235,42,6
18,2235,54,6
18,2235,58,3
18,2235,68,9
18,2235,79,3
18,2235,84,3
18,2235,95,6
18,2235,103,9
18,2235,114,6
18,2235,122,6
18,2235,131,3
18,2235,137,9
18,2235,147,3
18,2235,155,3
18,2236,8,6
18,2236,19,9
18,2236,27,6
18,2236,37,6
18,2236,50,3
18,2236,61,9
18,2236,65,3
18,2236,79,3
18,2236,90,6
18,2236,100,9
18,2237,11,6
18,2237,15,6
18,2237,29,3
18,2237,40,9
18,2237,48,3
18,2237,56,3
18,2237,64,6
18,2237,75,9
18,2237,83,6
18,2238,8,6
18,2238,19,3
18,2238,27,9
18,2238,41,3
18,2238,53,3
18,2238,57,6
18,2238,70,9
18,2238,78,6
18,2238,87,6
18,2238,93,3
18,2238,102,9
18,2238,110,3
18,2238,121,3
18,2238,130,6
18,2238,140,9
18,2238,148,6
18,2238,152,6
18,2238,162,3
18,2238,175,9
18,2238,191,3
18,2238,202,3
18,2238,211,6
18,2238,216,9
18,2238,225,6
18,2238,233,6
18,2238,244,3
18,2238,249,9
18,2238,257,3
18,2238,267,3
18,2238,277,6
18,2238,281,9
18,2238,286,6
18,2238,294,6
18,2238,304,3
18,2238,312,9
18,2239,15,3
18,2239,19,3
18,2239,23,6
18,2239,37,9
18,2239,44,6
18,2239,54,6
18,2239,64,3
18,2239,72,9
18,2239,80,3
18,2240,6,3
18,2240,16,6
18,2240,21,9
18,2240,25,6
18,2240,35,6
18,2240,48,3
18,2240,52,9
18,2240,58,3
18,2240,65,3
18,2240,73,6
18,2241,10,9
18,2241,18,6
18,2242,7,6
18,2242,13,3
18,2242,20,9
18,2242,29,3
18,2242,39,3
18,2242,49,6
18,2242,58,9
18,2242,62,6
18,2242,69,6
18,2242,78,3
18,2242,87,9
18,2242,96,3
18,2242,104,3
18,2242,114,6
18,2242,118,9
18,2242,122,6
18,2242,136,6
18,2242,143,3
18,2242,147,9
18,2242,157,3
18,2242,166,3
18,2242,170,6
18,2242,180,9
18,2242,188,6
18,2242,196,6
18,2243,5,3
18,2243,12,9
18,2243,16,3
18,2243,23,3
18,2243,32,6
18,2243,44,9
18,2243,50,6
18,2243,58,6
18,2243,65,3
18,2243,73,9
18,2243,87,3
18,2243,96,3
18,2243,105,6
18,2244,8,9
18,2244,13,6
18,2244,19,6
18,2244,28,3
18,2244,37,9
18,2244,44,3
18,2244,52,3
18,2244,64,6
18,2244,78,9
18,2244,83,6
18,2244,88,6
18,2244,98,3
18,2244,106,9
18,2245,5,3
18,2245,14,3
18,2245,22,6
18,2246,7,9
18,2246,13,6
18,2246,20,6
18,2246,29,3
18,2246,39,9
18,2246,49,3
18,2246,58,3
18,2246,65,6
18,2246,72,9
18,2246,78,6
18,2246,86,6
18,2246,93,3
18,2246,98,9
18,2246,107,3
18,2246,115,3
18,2247,9,6
18,2247,16,9
18,2247,26,6
18,2247,32,6
18,2247,41,3
18,2247,49,9
18,2248,5,3
18,2248,14,3
18,2248,22,6
18,2249,7,9
18,2249,13,6
18,2249,20,6
18,2249,27,3
18,2249,40,9
18,2249,47,3
18,2249,51,3
18,2249,62,6
18,2249,70,9
18,2249,75,6
18,2249,86,6
18,2249,98,3
18,2249,106,9
18,2250,7,3
18,2250,11,3
18,2250,15,6
18,2250,29,9
18,2250,35,6
18,2250,45,6
18,2250,57,3
18,2250,69,9
18,2250,73,3
18,2250,83,3
18,2250,90,6
18,2250,99,9
18,2250,104,6
18,2250,112,6
18,2250,119,3
18,2250,123,9
18,2250,132,3
18,2250,142,3
18,2250,155,6
18,2250,162,9
18,2251,5,6
18,2251,9,6
18,2251,19,3
18,2251,25,9
18,2251,32,3
18,2251,39,3
18,2251,53,6
18,2251,63,9
18,2251,72,6
18,2251,83,6
18,2251,96,3
18,2251,104,9
18,2252,7,3
18,2252,14,3
18,2252,25,6
18,2252,35,9
18,2252,41,6
18,2252,49,6
18,2252,56,3
18,2252,70,9
18,2252,76,3
18,2252,85,3
18,2252,95,6
18,2252,101,9
18,2252,110,6
18,2252,117,6
18,2252,123,3
18,2252,131,9
18,2252,140,3
18,2252,149,3
18,2252,157,6
18,2253,5,9
18,2253,16,6
18,2253,20,6
18,2253,32,3
18,2253,38,9
18,2253,51,3
18,2253,56,3
18,2253,64,6
18,2254,5,9
18,2254,13,6
18,2254,22,6
18,2254,27,3
18,2254,35,9
18,2254,45,3
18,2254,51,3
18,2254,58,6
18,2254,65,9
18,2254,74,6
18,2254,83,6
18,2254,93,3
18,2254,100,9
18,2254,107,3
18,2254,114,3
18,2255,11,6
18,2255,22,9
18,2255,33,6
18,2255,41,6
18,2255,45,3
18,2255,52,9
18,2255,63,3
18,2255,67,3
18,2255,76,6
18,2255,92,9
18,2255,100,6
18,2256,11,6
18,2256,21,3
18,2256,32,9
18,2256,48,3
18,2256,56,3
18,2257,9,6
18,2257,17,9
18,2257,30,6
18,2257,34,6
18,2257,42,3
18,2257,46,9
18,2257,54,3
18,2257,64,3
18,2257,68,6
18,2257,83,9
18,2257,91,6
18,2258,10,6
18,2258,20,3
18,2258,29,9
18,2258,33,3
18,2258,45,3
18,2258,54,6
18,2258,58,9
18,2258,65,6
18,2258,77,6
18,2258,86,3
18,2258,98,9
18,2258,108,3
18,2258,123,3
18,2258,131,6
18,2259,4,9
18,2259,9,6
18,2259,22,6
18,2259,39,3
18,2259,50,9
18,2260,9,3
18,2260,15,3
18,2260,26,6
18,2260,30,9
18,2260,41,6
18,2260,52,6
18,2260,59,3
18,2260,71,9
18,2260,81,3
18,2260,93,3
18,2260,101,6
18,2261,11,9
18,2261,21,6
18,2261,30,6
18,2261,39,3
18,2261,49,9
18,2261,61,3
18,2261,72,3
18,2261,86,6
18,2261,92,9
18,2261,100,6
18,2261,107,6
18,2261,114,3
18,2261,127,9
18,2261,135,3
18,2262,7,3
18,2262,19,6
18,2262,29,9
18,2262,35,6
18,2262,44,6
18,2262,57,3
18,2262,65,9
18,2262,75,3
18,2262,83,3
18,2263,5,6
18,2263,15,9
18,2263,23,6
18,2263,34,6
18,2263,48,3
18,2263,56,9
18,2263,63,3
18,2263,72,3
18,2263,86,6
18,2263,94,9
18,2264,10,6
18,2264,17,6
18,2264,21,3
18,2264,31,9
18,2264,39,3
18,2264,47,3
18,2265,3,6
18,2265,9,9
18,2265,15,6
18,2265,25,6
18,2265,34,3
18,2265,47,9
18,2265,54,3
18,2265,63,3
18,2265,73,6
18,2265,80,9
18,2265,84,6
18,2265,92,6
18,2265,102,3
18,2265,109,9
18,2265,116,3
18,2265,124,3
18,2265,135,6
18,2265,143,9
18,2266,4,6
18,2266,13,6
18,2266,19,3
18,2266,26,9
18,2266,38,3
18,2266,46,3
18,2266,54,6
18,2266,63,9
18,2266,76,6
18,2266,85,6
18,2266,93,3
18,2266,101,9
18,2266,107,3
18,2266,115,3
18,2266,123,6
18,2266,131,9
18,2266,144,6
18,2266,152,6
18,2266,161,3
18,2266,167,9
18,2266,176,3
18,2266,188,3
18,2266,196,6
18,2266,204,9
19,2267,6,6
19,2267,14,6
19,2267,28,3
19,2268,0,9
19,2269,6,3
19,2269,15,3
19,2269,23,6
19,2269,32,9
19,2269,43,6
19,2270,4,6
19,2270,12,3
19,2270,20,9
19,2270,28,3
19,2270,37,3
19,2271,5,6
19,2271,11,9
19,2271,18,6
19,2271,25,6
19,2271,35,3
19,2271,42,9
19,2271,54,3
19,2271,64,3
19,2271,72,6
19,2271,79,9
19,2271,85,6
19,2271,97,6
19,2271,103,3
19,2271,112,9
19,2272,8,3
19,2272,15,3
19,2272,28,6
19,2272,32,9
19,2272,41,6
19,2272,51,6
19,2272,62,3
19,2272,71,9
19,2272,78,3
19,2272,82,3
19,2272,86,6
19,2272,95,9
19,2272,104,6
19,2273,9,6
19,2273,18,3
19,2273,23,9
19,2273,27,3
19,2273,37,3
19,2273,51,6
19,2273,57,9
19,2273,66,6
19,2274,3,6
19,2274,14,3
19,2274,21,9
19,2274,33,3
19,2274,43,3
19,2274,51,6
19,2274,60,9
19,2274,65,6
19,2274,73,6
19,2274,79,3
19,2274,83,9
19,2274,90,3
19,2274,99,3
19,2275,5,6
19,2275,11,9
19,2275,19,6
19,2275,27,6
19,2275,31,3
19,2275,39,9
19,2275,49,3
19,2275,60,3
19,2275,69,6
19,2275,76,9
19,2275,85,6
19,2275,90,6
19,2275,100,3
19,2275,109,9
19,2276,5,3
19,2276,15,3
19,2276,21,6
19,2276,29,9
19,2276,34,6
19,2276,42,6
19,2276,50,3
19,2276,57,9
19,2276,68,3
19,2276,72,3
19,2276,79,6
19,2276,86,9
19,2276,91,6
19,2276,99,6
19,2277,5,3
19,2277,11,9
19,2277,18,3
19,2277,23,3
19,2277,29,6
19,2277,37,9
19,2277,45,6
19,2277,52,6
19,2277,62,3
19,2277,71,9
19,2277,79,3
19,2277,87,3
19,2277,96,6
19,2278,8,9
19,2278,15,6
19,2278,24,6
19,2278,29,3
19,2278,42,9
19,2278,53,3
19,2278,64,3
19,2278,68,6
19,2278,78,9
19,2278,87,6
19,2278,98,6
19,2279,3,3
19,2279,12,9
19,2279,17,3
19,2279,28,3
19,2279,38,6
19,2279,53,9
19,2279,63,6
19,2279,72,6
19,2280,10,3
19,2280,15,9
19,2280,25,3
19,2280,35,3
19,2280,45,6
19,2280,54,9
19,2281,8,6
19,2281,22,6
19,2281,29,3
19,2281,35,9
19,2281,45,3
19,2281,54,3
19,2282,9,6
19,2282,18,9
19,2282,25,6
19,2282,32,6
19,2282,41,3
19,2282,49,9
19,2282,58,3
19,2282,67,3
19,2282,74,6
19,2283,9,9
19,2283,13,6
19,2283,24,6
19,2283,33,3
19,2283,38,9
19,2283,49,3
19,2283,54,3
19,2283,64,6
19,2283,73,9
19,2283,84,6
19,2284,12,6
19,2284,16,3
19,2284,26,9
19,2284,35,3
19,2284,49,3
19,2284,59,6
19,2284,68,9
19,2284,80,6
19,2284,86,6
19,2284,94,3
19,2284,103,9
19,2285,7,3
19,2285,14,3
19,2285,22,6
19,2285,38,9
19,2285,44,6
19,2285,48,6
19,2285,54,3
19,2285,63,9
19,2286,5,3
19,2286,14,3
19,2286,20,6
19,2286,28,9
19,2286,36,6
19,2286,45,6
19,2286,50,3
19,2286,59,9
19,2286,68,3
19,2287,7,3
19,2287,15,6
19,2287,23,9
19,2287,27,6
19,2287,35,6
19,2287,42,3
19,2287,54,9
19,2287,61,3
19,2287,68,3
19,2287,73,6
19,2287,82,9
19,2288,5,6
19,2288,15,6
19,2288,21,3
19,2288,29,9
19,2288,34,3
19,2288,42,3
19,2288,50,6
19,2288,67,9
19,2288,73,6
19,2288,84,6
19,2288,95,3
19,2288,103,9
19,2288,113,3
19,2288,121,3
19,2288,133,6
19,2289,12,9
19,2289,25,6
19,2289,30,6
19,2289,39,3
19,2289,48,9
19,2290,12,3
19,2290,23,3
19,2290,30,6
19,2290,37,9
19,2290,49,6
19,2290,57,6
19,2290,61,3
19,2290,71,9
19,2290,77,3
19,2290,84,3
19,2290,92,6
19,2290,100,9
19,2290,108,6
19,2290,119,6
19,2291,11,3
19,2291,15,9
19,2291,25,3
19,2291,32,3
19,2291,42,6
19,2291,47,9
19,2291,54,6
19,2291,62,6
19,2291,71,3
19,2291,80,9
19,2292,8,3
19,2292,17,3
19,2292,26,6
19,2292,38,9
19,2292,48,6
19,2292,57,6
19,2292,65,3
19,2292,74,9
19,2293,7,3
19,2293,18,3
19,2293,27,6
19,2293,35,9
19,2293,46,6
19,2293,56,6
19,2293,61,3
19,2293,71,9
19,2293,79,3
19,2293,88,3
19,2293,95,6
19,2293,104,9
19,2293,119,6
19,2293,127,6
19,2293,134,3
19,2293,144,9
19,2293,154,3
19,2293,164,3
19,2294,8,6
19,2294,13,9
19,2294,23,6
19,2294,34,6
19,2294,44,3
19,2294,48,9
19,2294,57,3
19,2294,64,3
19,2294,71,6
19,2294,79,9
19,2294,88,6
19,2295,3,6
19,2295,10,3
19,2295,19,9
19,2295,23,3
19,2295,29,3
19,2295,37,6
19,2295,45,9
19,2295,52,6
19,2295,58,6
19,2295,66,3
19,2295,74,9
19,2295,83,3
19,2296,11,3
19,2296,20,6
19,2296,30,9
19,2296,37,6
19,2296,47,6
19,2296,51,3
19,2296,57,9
19,2296,61,3
19,2296,71,3
19,2296,80,6
19,2297,5,9
19,2297,12,6
19,2297,19,6
19,2297,27,3
19,2297,36,9
19,2297,47,3
19,2297,59,3
19,2297,68,6
19,2298,11,9
19,2298,22,6
19,2298,29,6
19,2298,33,3
19,2298,39,9
19,2298,52,3
19,2298,65,3
19,2298,78,6
19,2298,82,9
19,2298,89,6
19,2298,96,6
19,2299,8,3
19,2299,21,9
19,2299,28,3
19,2299,40,3
19,2299,50,6
19,2299,59,9
19,2300,12,6
19,2300,20,6
19,2300,27,3
19,2300,36,9
19,2300,45,3
19,2300,53,3
19,2300,62,6
19,2300,71,9
19,2300,78,6
19,2301,7,6
19,2301,14,3
19,2301,20,9
19,2301,29,3
19,2301,38,3
19,2301,47,6
19,2301,55,9
19,2301,61,6
19,2301,73,6
19,2302,3,3
19,2302,9,9
19,2302,17,3
19,2302,21,3
19,2302,31,6
19,2302,35,9
19,2302,42,6
19,2302,56,6
19,2302,64,3
19,2302,71,9
19,2302,79,3
19,2302,90,3
19,2302,98,6
19,2302,103,9
19,2302,107,6
19,2302,117,6
19,2303,7,3
19,2303,15,9
19,2303,22,3
19,2303,34,3
19,2303,47,6
19,2303,57,9
19,2303,65,6
19,2303,78,6
19,2304,11,3
19,2304,24,9
19,2304,28,3
19,2304,39,3
19,2304,50,6
19,2304,62,9
19,2304,71,6
19,2304,75,6
19,2304,85,3
19,2304,92,9
19,2304,100,3
19,2305,8,3
19,2305,15,6
19,2305,26,9
19,2305,33,6
19,2305,46,6
19,2305,57,3
19,2305,71,9
19,2305,81,3
19,2305,85,3
19,2305,93,6
19,2305,102,9
19,2306,13,6
19,2306,20,6
19,2306,32,3
19,2306,37,9
19,2306,44,3
19,2306,54,3
19,2306,61,6
19,2306,65,9
19,2306,74,6
19,2306,81,6
19,2306,85,3
19,2306,97,9
19,2307,6,3
19,2307,13,3
19,2307,20,6
19,2307,30,9
19,2307,37,6
19,2307,47,6
19,2307,59,3
19,2307,71,9
19,2308,9,3
19,2308,13,3
19,2308,24,6
19,2308,37,9
19,2308,47,6
19,2308,53,6
19,2308,63,3
19,2308,73,9
19,2309,4,3
19,2309,10,3
19,2309,20,6
19,2309,24,9
19,2309,31,6
19,2309,36,6
19,2309,45,3
19,2309,49,9
19,2309,53,3
19,2309,62,3
19,2309,68,6
19,2309,77,9
19,2309,83,6
19,2309,91,6
19,2309,97,3
19,2309,105,9
19,2310,3,3
19,2310,10,3
19,2310,17,6
19,2310,22,9
19,2310,31,6
19,2310,36,6
19,2310,46,3
19,2310,50,9
19,2310,55,3
19,2310,64,3
19,2310,78,6
19,2310,87,9
19,2310,96,6
19,2310,105,6
19,2311,3,3
19,2311,10,9
19,2311,14,3
19,2311,23,3
19,2311,36,6
19,2311,44,9
19,2311,57,6
19,2311,63,6
19,2311,78,3
19,2311,87,9
19,2312,3,3
19,2312,10,3
19,2312,17,6
19,2312,25,9
19,2312,29,6
19,2312,39,6
19,2312,47,3
19,2312,53,9
19,2312,67,3
19,2312,77,3
19,2312,91,6
19,2312,100,9
19,2313,5,6
19,2313,15,6
19,2313,21,3
19,2313,26,9
19,2313,35,3
19,2313,39,3
19,2313,52,6
19,2313,60,9
19,2313,66,6
19,2313,74,6
19,2313,90,3
19,2313,105,9
19,2313,114,3
19,2314,5,3
19,2314,13,6
19,2314,22,9
19,2314,39,6
19,2314,44,6
19,2314,51,3
19,2314,61,9
19,2314,67,3
19,2314,71,3
19,2314,80,6
19,2315,16,9
19,2315,22,6
19,2315,32,6
19,2315,36,3
19,2315,42,9
19,2315,50,3
19,2315,60,3
19,2315,67,6
19,2315,74,9
19,2315,81,6
19,2315,89,6
19,2315,99,3
19,2315,106,9
19,2315,115,3
19,2316,8,3
19,2316,22,6
19,2316,28,9
19,2316,40,6
19,2316,44,6
19,2316,50,3
19,2316,58,9
19,2316,68,3
19,2316,73,3
19,2316,83,6
19,2316,95,9
19,2316,106,6
19,2316,116,6
19,2316,125,3
19,2317,11,9
19,2317,17,3
19,2317,22,3
19,2317,35,6
19,2317,47,9
19,2317,54,6
19,2317,62,6
19,2317,69,3
19,2317,78,9
19,2318,9,3
19,2318,13,3
19,2318,24,6
19,2318,32,9
19,2318,42,6
19,2318,48,6
19,2318,58,3
19,2318,66,9
19,2318,75,3
19,2318,85,3
19,2319,14,6
19,2319,18,9
19,2319,26,6
19,2319,35,6
19,2319,47,3
19,2319,62,9
19,2319,71,3
19,2320,11,3
19,2320,16,6
19,2320,20,9
19,2320,33,6
19,2320,41,6
19,2320,50,3
19,2320,59,9
19,2321,9,3
19,2321,13,3
19,2321,24,6
19,2321,37,9
19,2321,47,6
19,2321,53,6
19,2321,61,3
19,2321,71,9
19,2321,79,3
19,2321,88,3
19,2321,98,6
19,2322,7,9
19,2322,16,6
19,2322,25,6
19,2322,38,3
19,2322,51,9
19,2322,59,3
19,2322,65,3
19,2322,73,6
19,2322,84,9
19,2323,9,6
19,2323,13,6
19,2323,24,3
19,2323,34,9
19,2323,44,3
19,2323,50,3
19,2323,60,6
19,2323,70,9
19,2324,13,6
19,2324,22,6
19,2324,31,3
19,2325,11,9
19,2325,21,3
19,2325,30,3
19,2325,38,6
19,2325,48,9
19,2325,54,6
19,2325,68,6
19,2325,72,3
19,2325,83,9
19,2325,89,3
19,2325,99,3
19,2325,109,6
19,2325,114,9
19,2325,120,6
19,2325,126,6
19,2325,137,3
19,2325,150,9
19,2325,165,3
19,2325,175,3
19,2325,185,6
19,2325,200,9
19,2325,208,6
19,2325,217,6
19,2325,228,3
19,2325,235,9
19,2325,249,3
19,2325,257,3
19,2325,266,6
19,2325,277,9
19,2326,8,6
19,2326,12,6
19,2326,23,3
19,2326,30,9
19,2326,40,3
19,2326,51,3
19,2326,64,6
19,2326,77,9
19,2326,88,6
19,2326,99,6
19,2326,106,3
19,2327,6,9
19,2327,10,3
19,2327,16,3
19,2327,24,6
19,2327,33,9
19,2327,42,6
19,2327,56,6
19,2327,68,3
19,2327,79,9
19,2327,85,3
19,2327,97,3
19,2327,105,6
19,2328,8,9
19,2328,15,6
19,2328,23,6
19,2328,30,3
19,2328,44,9
19,2328,54,3
19,2328,66,3
19,2328,76,6
19,2328,82,9
19,2328,91,6
19,2328,102,6
19,2329,4,3
19,2329,16,9
